"Id","ActivityDate","ActivityHour","SedentaryMinutes","LightlyActiveMinutes","FairlyActiveMinutes","VeryActiveMinutes"
2022484408,"22/04/2016","13:00:00",33,27,0,0
2022484408,"22/04/2016","14:00:00",28,32,0,0
2022484408,"22/04/2016","15:00:00",40,20,0,0
2022484408,"22/04/2016","16:00:00",53,7,0,0
2022484408,"22/04/2016","17:00:00",52,8,0,0
2022484408,"22/04/2016","18:00:00",41,19,0,0
2022484408,"22/04/2016","19:00:00",33,27,0,0
2022484408,"22/04/2016","20:00:00",50,10,0,0
2022484408,"22/04/2016","21:00:00",60,0,0,0
2022484408,"22/04/2016","22:00:00",60,0,0,0
2022484408,"22/04/2016","23:00:00",60,0,0,0
2022484408,"23/03/2016","00:00:00",60,0,0,0
2022484408,"23/03/2016","01:00:00",60,0,0,0
2022484408,"23/03/2016","02:00:00",60,0,0,0
2022484408,"23/03/2016","03:00:00",60,0,0,0
2022484408,"23/03/2016","04:00:00",60,0,0,0
2022484408,"23/03/2016","05:00:00",60,0,0,0
2022484408,"23/03/2016","06:00:00",60,0,0,0
2022484408,"23/03/2016","07:00:00",60,0,0,0
2022484408,"23/03/2016","08:00:00",44,16,0,0
2022484408,"23/03/2016","09:00:00",0,5,4,51
2022484408,"23/03/2016","10:00:00",44,10,1,5
2022484408,"23/03/2016","11:00:00",35,25,0,0
2022484408,"23/03/2016","12:00:00",58,2,0,0
2022484408,"23/03/2016","13:00:00",54,6,0,0
2022484408,"23/03/2016","14:00:00",26,12,15,7
2022484408,"23/03/2016","15:00:00",49,11,0,0
2022484408,"23/03/2016","16:00:00",36,24,0,0
2022484408,"23/03/2016","17:00:00",45,15,0,0
2022484408,"23/03/2016","18:00:00",4,8,20,28
2022484408,"23/03/2016","19:00:00",53,5,2,0
2022484408,"23/03/2016","20:00:00",52,8,0,0
2022484408,"23/03/2016","21:00:00",60,0,0,0
2022484408,"23/03/2016","22:00:00",60,0,0,0
2022484408,"23/03/2016","23:00:00",60,0,0,0
2022484408,"23/04/2016","00:00:00",60,0,0,0
2022484408,"23/04/2016","01:00:00",60,0,0,0
2022484408,"23/04/2016","02:00:00",60,0,0,0
2022484408,"23/04/2016","03:00:00",60,0,0,0
2022484408,"23/04/2016","04:00:00",60,0,0,0
2022484408,"23/04/2016","05:00:00",60,0,0,0
2022484408,"23/04/2016","06:00:00",60,0,0,0
2022484408,"23/04/2016","07:00:00",60,0,0,0
2022484408,"23/04/2016","08:00:00",60,0,0,0
2022484408,"23/04/2016","09:00:00",60,0,0,0
2022484408,"23/04/2016","10:00:00",60,0,0,0
2022484408,"23/04/2016","11:00:00",60,0,0,0
2022484408,"23/04/2016","12:00:00",47,13,0,0
2022484408,"23/04/2016","13:00:00",20,40,0,0
2022484408,"23/04/2016","14:00:00",35,25,0,0
2022484408,"23/04/2016","15:00:00",27,33,0,0
2022484408,"23/04/2016","16:00:00",39,21,0,0
2022484408,"23/04/2016","17:00:00",31,29,0,0
2022484408,"23/04/2016","18:00:00",27,33,0,0
2022484408,"23/04/2016","19:00:00",38,22,0,0
2022484408,"23/04/2016","20:00:00",44,16,0,0
2022484408,"23/04/2016","21:00:00",50,10,0,0
2022484408,"23/04/2016","22:00:00",53,7,0,0
2022484408,"23/04/2016","23:00:00",60,0,0,0
2022484408,"24/03/2016","00:00:00",60,0,0,0
2022484408,"24/03/2016","01:00:00",60,0,0,0
2022484408,"24/03/2016","02:00:00",60,0,0,0
2022484408,"24/03/2016","03:00:00",60,0,0,0
2022484408,"24/03/2016","04:00:00",60,0,0,0
2022484408,"24/03/2016","05:00:00",60,0,0,0
2022484408,"24/03/2016","06:00:00",60,0,0,0
2022484408,"24/03/2016","07:00:00",60,0,0,0
2022484408,"24/03/2016","08:00:00",48,12,0,0
2022484408,"24/03/2016","09:00:00",4,17,22,17
2022484408,"24/03/2016","10:00:00",26,15,3,16
2022484408,"24/03/2016","11:00:00",38,22,0,0
2022484408,"24/03/2016","12:00:00",17,20,2,21
2022484408,"24/03/2016","13:00:00",30,23,7,0
2022484408,"24/03/2016","14:00:00",40,20,0,0
2022484408,"24/03/2016","15:00:00",48,12,0,0
2022484408,"24/03/2016","16:00:00",26,34,0,0
2022484408,"24/03/2016","17:00:00",32,17,0,11
2022484408,"24/03/2016","18:00:00",11,7,5,37
2022484408,"24/03/2016","19:00:00",32,28,0,0
2022484408,"24/03/2016","20:00:00",39,21,0,0
2022484408,"24/03/2016","21:00:00",59,1,0,0
2022484408,"24/03/2016","22:00:00",60,0,0,0
2022484408,"24/03/2016","23:00:00",60,0,0,0
2022484408,"24/04/2016","00:00:00",60,0,0,0
2022484408,"24/04/2016","01:00:00",60,0,0,0
2022484408,"24/04/2016","02:00:00",60,0,0,0
2022484408,"24/04/2016","03:00:00",60,0,0,0
2022484408,"24/04/2016","04:00:00",60,0,0,0
2022484408,"24/04/2016","05:00:00",60,0,0,0
2022484408,"24/04/2016","06:00:00",60,0,0,0
2022484408,"24/04/2016","07:00:00",60,0,0,0
2022484408,"24/04/2016","08:00:00",26,19,1,14
2022484408,"24/04/2016","09:00:00",12,26,8,14
2022484408,"24/04/2016","10:00:00",42,18,0,0
2022484408,"24/04/2016","11:00:00",36,24,0,0
2022484408,"24/04/2016","12:00:00",43,17,0,0
2022484408,"24/04/2016","13:00:00",30,18,6,6
2022484408,"24/04/2016","14:00:00",44,16,0,0
2022484408,"24/04/2016","15:00:00",25,21,11,3
2022484408,"24/04/2016","16:00:00",58,2,0,0
2022484408,"24/04/2016","17:00:00",37,23,0,0
2022484408,"24/04/2016","18:00:00",28,32,0,0
2022484408,"24/04/2016","19:00:00",60,0,0,0
2022484408,"24/04/2016","20:00:00",60,0,0,0
2022484408,"24/04/2016","21:00:00",60,0,0,0
2022484408,"24/04/2016","22:00:00",60,0,0,0
2022484408,"24/04/2016","23:00:00",60,0,0,0
2022484408,"25/03/2016","00:00:00",60,0,0,0
2022484408,"25/03/2016","01:00:00",60,0,0,0
2022484408,"25/03/2016","02:00:00",60,0,0,0
2022484408,"25/03/2016","03:00:00",60,0,0,0
2022484408,"25/03/2016","04:00:00",60,0,0,0
2022484408,"25/03/2016","05:00:00",60,0,0,0
2022484408,"25/03/2016","06:00:00",59,1,0,0
2022484408,"25/03/2016","07:00:00",53,7,0,0
2022484408,"25/03/2016","08:00:00",48,12,0,0
2022484408,"25/03/2016","09:00:00",0,4,5,51
2022484408,"25/03/2016","10:00:00",23,28,3,6
2022484408,"25/03/2016","11:00:00",50,10,0,0
2022484408,"25/03/2016","12:00:00",56,4,0,0
2022484408,"25/03/2016","13:00:00",37,23,0,0
2022484408,"25/03/2016","14:00:00",33,27,0,0
2022484408,"25/03/2016","15:00:00",43,17,0,0
2022484408,"25/03/2016","16:00:00",41,19,0,0
2022484408,"25/03/2016","17:00:00",14,15,10,21
2022484408,"25/03/2016","18:00:00",9,15,32,4
2022484408,"25/03/2016","19:00:00",56,4,0,0
2022484408,"25/03/2016","20:00:00",51,9,0,0
2022484408,"25/03/2016","21:00:00",60,0,0,0
2022484408,"25/03/2016","22:00:00",60,0,0,0
2022484408,"25/03/2016","23:00:00",60,0,0,0
2022484408,"25/04/2016","00:00:00",60,0,0,0
2022484408,"25/04/2016","01:00:00",60,0,0,0
2022484408,"25/04/2016","02:00:00",60,0,0,0
2022484408,"25/04/2016","03:00:00",60,0,0,0
2022484408,"25/04/2016","04:00:00",60,0,0,0
2022484408,"25/04/2016","05:00:00",60,0,0,0
2022484408,"25/04/2016","06:00:00",60,0,0,0
2022484408,"25/04/2016","07:00:00",37,23,0,0
2022484408,"25/04/2016","08:00:00",42,18,0,0
2022484408,"25/04/2016","09:00:00",1,7,8,44
2022484408,"25/04/2016","10:00:00",50,10,0,0
2022484408,"25/04/2016","11:00:00",60,0,0,0
2022484408,"25/04/2016","12:00:00",60,0,0,0
2022484408,"25/04/2016","13:00:00",56,4,0,0
2022484408,"25/04/2016","14:00:00",20,40,0,0
2022484408,"25/04/2016","15:00:00",44,16,0,0
2022484408,"25/04/2016","16:00:00",35,25,0,0
2022484408,"25/04/2016","17:00:00",41,19,0,0
2022484408,"25/04/2016","18:00:00",43,17,0,0
2022484408,"25/04/2016","19:00:00",26,34,0,0
2022484408,"25/04/2016","20:00:00",56,4,0,0
2022484408,"25/04/2016","21:00:00",60,0,0,0
2022484408,"25/04/2016","22:00:00",60,0,0,0
2022484408,"25/04/2016","23:00:00",60,0,0,0
2022484408,"26/03/2016","00:00:00",60,0,0,0
2022484408,"26/03/2016","01:00:00",60,0,0,0
2022484408,"26/03/2016","02:00:00",60,0,0,0
2022484408,"26/03/2016","03:00:00",60,0,0,0
2022484408,"26/03/2016","04:00:00",60,0,0,0
2022484408,"26/03/2016","05:00:00",60,0,0,0
2022484408,"26/03/2016","06:00:00",60,0,0,0
2022484408,"26/03/2016","07:00:00",57,3,0,0
2022484408,"26/03/2016","08:00:00",34,26,0,0
2022484408,"26/03/2016","09:00:00",2,7,6,45
2022484408,"26/03/2016","10:00:00",30,27,0,3
2022484408,"26/03/2016","11:00:00",43,17,0,0
2022484408,"26/03/2016","12:00:00",35,25,0,0
2022484408,"26/03/2016","13:00:00",46,14,0,0
2022484408,"26/03/2016","14:00:00",55,5,0,0
2022484408,"26/03/2016","15:00:00",26,34,0,0
2022484408,"26/03/2016","16:00:00",40,20,0,0
2022484408,"26/03/2016","17:00:00",44,16,0,0
2022484408,"26/03/2016","18:00:00",48,12,0,0
2022484408,"26/03/2016","19:00:00",24,36,0,0
2022484408,"26/03/2016","20:00:00",52,8,0,0
2022484408,"26/03/2016","21:00:00",60,0,0,0
2022484408,"26/03/2016","22:00:00",60,0,0,0
2022484408,"26/03/2016","23:00:00",60,0,0,0
2022484408,"26/04/2016","00:00:00",60,0,0,0
2022484408,"26/04/2016","01:00:00",60,0,0,0
2022484408,"26/04/2016","02:00:00",60,0,0,0
2022484408,"26/04/2016","03:00:00",60,0,0,0
2022484408,"26/04/2016","04:00:00",60,0,0,0
2022484408,"26/04/2016","05:00:00",60,0,0,0
2022484408,"26/04/2016","06:00:00",60,0,0,0
2022484408,"26/04/2016","07:00:00",30,30,0,0
2022484408,"26/04/2016","08:00:00",54,6,0,0
2022484408,"26/04/2016","09:00:00",28,29,3,0
2022484408,"26/04/2016","10:00:00",2,1,15,42
2022484408,"26/04/2016","11:00:00",20,21,6,13
2022484408,"26/04/2016","12:00:00",19,41,0,0
2022484408,"26/04/2016","13:00:00",59,1,0,0
2022484408,"26/04/2016","14:00:00",32,28,0,0
2022484408,"26/04/2016","15:00:00",28,32,0,0
2022484408,"26/04/2016","16:00:00",38,22,0,0
2022484408,"26/04/2016","17:00:00",39,21,0,0
2022484408,"26/04/2016","18:00:00",39,21,0,0
2022484408,"26/04/2016","19:00:00",43,17,0,0
2022484408,"26/04/2016","20:00:00",55,5,0,0
2022484408,"26/04/2016","21:00:00",60,0,0,0
2022484408,"26/04/2016","22:00:00",60,0,0,0
2022484408,"26/04/2016","23:00:00",60,0,0,0
2022484408,"27/03/2016","00:00:00",60,0,0,0
2022484408,"27/03/2016","01:00:00",60,0,0,0
2022484408,"27/03/2016","02:00:00",60,0,0,0
2022484408,"27/03/2016","03:00:00",60,0,0,0
2022484408,"27/03/2016","04:00:00",60,0,0,0
2022484408,"27/03/2016","05:00:00",60,0,0,0
2022484408,"27/03/2016","06:00:00",60,0,0,0
2022484408,"27/03/2016","07:00:00",60,0,0,0
2022484408,"27/03/2016","08:00:00",44,16,0,0
2022484408,"27/03/2016","09:00:00",31,29,0,0
2022484408,"27/03/2016","10:00:00",35,25,0,0
2022484408,"27/03/2016","11:00:00",38,22,0,0
2022484408,"27/03/2016","12:00:00",37,23,0,0
2022484408,"27/03/2016","13:00:00",54,6,0,0
2022484408,"27/03/2016","14:00:00",41,19,0,0
2022484408,"27/03/2016","15:00:00",15,45,0,0
2022484408,"27/03/2016","16:00:00",28,24,7,1
2022484408,"27/03/2016","17:00:00",29,11,8,12
2022484408,"27/03/2016","18:00:00",51,9,0,0
2022484408,"27/03/2016","19:00:00",32,28,0,0
2022484408,"27/03/2016","20:00:00",40,20,0,0
2022484408,"27/03/2016","21:00:00",60,0,0,0
2022484408,"27/03/2016","22:00:00",60,0,0,0
2022484408,"27/03/2016","23:00:00",60,0,0,0
2022484408,"27/04/2016","00:00:00",60,0,0,0
2022484408,"27/04/2016","01:00:00",60,0,0,0
2022484408,"27/04/2016","02:00:00",60,0,0,0
2022484408,"27/04/2016","03:00:00",60,0,0,0
2022484408,"27/04/2016","04:00:00",60,0,0,0
2022484408,"27/04/2016","05:00:00",60,0,0,0
2022484408,"27/04/2016","06:00:00",60,0,0,0
2022484408,"27/04/2016","07:00:00",60,0,0,0
2022484408,"27/04/2016","08:00:00",60,0,0,0
2022484408,"27/04/2016","09:00:00",11,39,5,5
2022484408,"27/04/2016","10:00:00",14,46,0,0
2022484408,"27/04/2016","11:00:00",47,13,0,0
2022484408,"27/04/2016","12:00:00",30,30,0,0
2022484408,"27/04/2016","13:00:00",28,26,4,2
2022484408,"27/04/2016","14:00:00",22,38,0,0
2022484408,"27/04/2016","15:00:00",49,11,0,0
2022484408,"27/04/2016","16:00:00",37,23,0,0
2022484408,"27/04/2016","17:00:00",42,18,0,0
2022484408,"27/04/2016","18:00:00",12,25,11,12
2022484408,"27/04/2016","19:00:00",47,13,0,0
2022484408,"27/04/2016","20:00:00",60,0,0,0
2022484408,"27/04/2016","21:00:00",60,0,0,0
2022484408,"27/04/2016","22:00:00",60,0,0,0
2022484408,"27/04/2016","23:00:00",60,0,0,0
2022484408,"28/03/2016","00:00:00",60,0,0,0
2022484408,"28/03/2016","01:00:00",60,0,0,0
2022484408,"28/03/2016","02:00:00",60,0,0,0
2022484408,"28/03/2016","03:00:00",60,0,0,0
2022484408,"28/03/2016","04:00:00",60,0,0,0
2022484408,"28/03/2016","05:00:00",60,0,0,0
2022484408,"28/03/2016","06:00:00",60,0,0,0
2022484408,"28/03/2016","07:00:00",59,1,0,0
2022484408,"28/03/2016","08:00:00",60,0,0,0
2022484408,"28/03/2016","09:00:00",60,0,0,0
2022484408,"28/03/2016","10:00:00",58,2,0,0
2022484408,"28/03/2016","11:00:00",39,6,4,11
2022484408,"28/03/2016","12:00:00",35,25,0,0
2022484408,"28/03/2016","13:00:00",52,8,0,0
2022484408,"28/03/2016","14:00:00",28,10,11,11
2022484408,"28/03/2016","15:00:00",32,12,6,10
2022484408,"28/03/2016","16:00:00",47,13,0,0
2022484408,"28/03/2016","17:00:00",46,14,0,0
2022484408,"28/03/2016","18:00:00",48,12,0,0
2022484408,"28/03/2016","19:00:00",18,42,0,0
2022484408,"28/03/2016","20:00:00",32,28,0,0
2022484408,"28/03/2016","21:00:00",59,1,0,0
2022484408,"28/03/2016","22:00:00",60,0,0,0
2022484408,"28/03/2016","23:00:00",60,0,0,0
2022484408,"28/04/2016","00:00:00",60,0,0,0
2022484408,"28/04/2016","01:00:00",60,0,0,0
2022484408,"28/04/2016","02:00:00",60,0,0,0
2022484408,"28/04/2016","03:00:00",60,0,0,0
2022484408,"28/04/2016","04:00:00",60,0,0,0
2022484408,"28/04/2016","05:00:00",60,0,0,0
2022484408,"28/04/2016","06:00:00",60,0,0,0
2022484408,"28/04/2016","07:00:00",48,12,0,0
2022484408,"28/04/2016","08:00:00",14,46,0,0
2022484408,"28/04/2016","09:00:00",30,30,0,0
2022484408,"28/04/2016","10:00:00",23,37,0,0
2022484408,"28/04/2016","11:00:00",29,31,0,0
2022484408,"28/04/2016","12:00:00",21,13,20,6
2022484408,"28/04/2016","13:00:00",55,5,0,0
2022484408,"28/04/2016","14:00:00",29,31,0,0
2022484408,"28/04/2016","15:00:00",56,4,0,0
2022484408,"28/04/2016","16:00:00",36,24,0,0
2022484408,"28/04/2016","17:00:00",36,24,0,0
2022484408,"28/04/2016","18:00:00",47,13,0,0
2022484408,"28/04/2016","19:00:00",54,6,0,0
2022484408,"28/04/2016","20:00:00",45,15,0,0
2022484408,"28/04/2016","21:00:00",60,0,0,0
2022484408,"28/04/2016","22:00:00",60,0,0,0
2022484408,"28/04/2016","23:00:00",60,0,0,0
2022484408,"29/03/2016","00:00:00",60,0,0,0
2022484408,"29/03/2016","01:00:00",60,0,0,0
2022484408,"29/03/2016","02:00:00",60,0,0,0
2022484408,"29/03/2016","03:00:00",60,0,0,0
2022484408,"29/03/2016","04:00:00",60,0,0,0
2022484408,"29/03/2016","05:00:00",60,0,0,0
2022484408,"29/03/2016","06:00:00",60,0,0,0
2022484408,"29/03/2016","07:00:00",60,0,0,0
2022484408,"29/03/2016","08:00:00",57,3,0,0
2022484408,"29/03/2016","09:00:00",11,18,2,29
2022484408,"29/03/2016","10:00:00",4,1,5,50
2022484408,"29/03/2016","11:00:00",19,20,7,14
2022484408,"29/03/2016","12:00:00",29,31,0,0
2022484408,"29/03/2016","13:00:00",37,23,0,0
2022484408,"29/03/2016","14:00:00",22,38,0,0
2022484408,"29/03/2016","15:00:00",33,27,0,0
2022484408,"29/03/2016","16:00:00",39,21,0,0
2022484408,"29/03/2016","17:00:00",39,21,0,0
2022484408,"29/03/2016","18:00:00",33,27,0,0
2022484408,"29/03/2016","19:00:00",36,24,0,0
2022484408,"29/03/2016","20:00:00",55,5,0,0
2022484408,"29/03/2016","21:00:00",60,0,0,0
2022484408,"29/03/2016","22:00:00",60,0,0,0
2022484408,"29/03/2016","23:00:00",60,0,0,0
2022484408,"29/04/2016","00:00:00",60,0,0,0
2022484408,"29/04/2016","01:00:00",60,0,0,0
2022484408,"29/04/2016","02:00:00",60,0,0,0
2022484408,"29/04/2016","03:00:00",60,0,0,0
2022484408,"29/04/2016","04:00:00",60,0,0,0
2022484408,"29/04/2016","05:00:00",60,0,0,0
2022484408,"29/04/2016","06:00:00",60,0,0,0
2022484408,"29/04/2016","07:00:00",60,0,0,0
2022484408,"29/04/2016","08:00:00",40,20,0,0
2022484408,"29/04/2016","09:00:00",5,18,17,20
2022484408,"29/04/2016","10:00:00",22,36,2,0
2022484408,"29/04/2016","11:00:00",25,35,0,0
2022484408,"29/04/2016","12:00:00",40,15,4,1
2022484408,"29/04/2016","13:00:00",24,27,9,0
2022484408,"29/04/2016","14:00:00",13,47,0,0
2022484408,"29/04/2016","15:00:00",43,17,0,0
2022484408,"29/04/2016","16:00:00",38,14,8,0
2022484408,"29/04/2016","17:00:00",39,21,0,0
2022484408,"29/04/2016","18:00:00",46,14,0,0
2022484408,"29/04/2016","19:00:00",43,17,0,0
2022484408,"29/04/2016","20:00:00",60,0,0,0
2022484408,"29/04/2016","21:00:00",60,0,0,0
2022484408,"29/04/2016","22:00:00",60,0,0,0
2022484408,"29/04/2016","23:00:00",60,0,0,0
2022484408,"30/03/2016","00:00:00",60,0,0,0
2022484408,"30/03/2016","01:00:00",60,0,0,0
2022484408,"30/03/2016","02:00:00",60,0,0,0
2022484408,"30/03/2016","03:00:00",60,0,0,0
2022484408,"30/03/2016","04:00:00",60,0,0,0
2022484408,"30/03/2016","05:00:00",60,0,0,0
2022484408,"30/03/2016","06:00:00",60,0,0,0
2022484408,"30/03/2016","07:00:00",40,20,0,0
2022484408,"30/03/2016","08:00:00",18,41,1,0
2022484408,"30/03/2016","09:00:00",7,2,6,45
2022484408,"30/03/2016","10:00:00",51,9,0,0
2022484408,"30/03/2016","11:00:00",35,25,0,0
2022484408,"30/03/2016","12:00:00",46,14,0,0
2022484408,"30/03/2016","13:00:00",41,8,11,0
2022484408,"30/03/2016","14:00:00",9,30,20,1
2022484408,"30/03/2016","15:00:00",21,39,0,0
2022484408,"30/03/2016","16:00:00",37,23,0,0
2022484408,"30/03/2016","17:00:00",22,38,0,0
2022484408,"30/03/2016","18:00:00",22,38,0,0
2022484408,"30/03/2016","19:00:00",29,31,0,0
2022484408,"30/03/2016","20:00:00",53,7,0,0
2022484408,"30/03/2016","21:00:00",60,0,0,0
2022484408,"30/03/2016","22:00:00",60,0,0,0
2022484408,"30/03/2016","23:00:00",60,0,0,0
2022484408,"30/04/2016","00:00:00",60,0,0,0
2022484408,"30/04/2016","01:00:00",60,0,0,0
2022484408,"30/04/2016","02:00:00",60,0,0,0
2022484408,"30/04/2016","03:00:00",60,0,0,0
2022484408,"30/04/2016","04:00:00",60,0,0,0
2022484408,"30/04/2016","05:00:00",60,0,0,0
2022484408,"30/04/2016","06:00:00",48,12,0,0
2022484408,"30/04/2016","07:00:00",44,16,0,0
2022484408,"30/04/2016","08:00:00",56,4,0,0
2022484408,"30/04/2016","09:00:00",48,12,0,0
2022484408,"30/04/2016","10:00:00",16,44,0,0
2022484408,"30/04/2016","11:00:00",34,26,0,0
2022484408,"30/04/2016","12:00:00",30,30,0,0
2022484408,"30/04/2016","13:00:00",11,49,0,0
2022484408,"30/04/2016","14:00:00",18,42,0,0
2022484408,"30/04/2016","15:00:00",12,43,5,0
2022484408,"30/04/2016","16:00:00",15,15,17,13
2022484408,"30/04/2016","17:00:00",29,30,1,0
2022484408,"30/04/2016","18:00:00",43,17,0,0
2022484408,"30/04/2016","19:00:00",42,18,0,0
2022484408,"30/04/2016","20:00:00",57,3,0,0
2022484408,"30/04/2016","21:00:00",60,0,0,0
2022484408,"30/04/2016","22:00:00",60,0,0,0
2022484408,"30/04/2016","23:00:00",60,0,0,0
2022484408,"31/03/2016","00:00:00",60,0,0,0
2022484408,"31/03/2016","01:00:00",60,0,0,0
2022484408,"31/03/2016","02:00:00",60,0,0,0
2022484408,"31/03/2016","03:00:00",60,0,0,0
2022484408,"31/03/2016","04:00:00",60,0,0,0
2022484408,"31/03/2016","05:00:00",60,0,0,0
2022484408,"31/03/2016","06:00:00",60,0,0,0
2022484408,"31/03/2016","07:00:00",37,23,0,0
2022484408,"31/03/2016","08:00:00",24,36,0,0
2022484408,"31/03/2016","09:00:00",13,15,1,31
2022484408,"31/03/2016","10:00:00",4,3,10,43
2022484408,"31/03/2016","11:00:00",15,32,6,7
2022484408,"31/03/2016","12:00:00",47,13,0,0
2022484408,"31/03/2016","13:00:00",46,14,0,0
2022484408,"31/03/2016","14:00:00",12,41,7,0
2022484408,"31/03/2016","15:00:00",46,14,0,0
2022484408,"31/03/2016","16:00:00",41,19,0,0
2022484408,"31/03/2016","17:00:00",39,21,0,0
2022484408,"31/03/2016","18:00:00",27,33,0,0
2022484408,"31/03/2016","19:00:00",49,11,0,0
2022484408,"31/03/2016","20:00:00",47,13,0,0
2022484408,"31/03/2016","21:00:00",60,0,0,0
2022484408,"31/03/2016","22:00:00",60,0,0,0
2022484408,"31/03/2016","23:00:00",60,0,0,0
2026352035,"01/04/2016","00:00:00",60,0,0,0
2026352035,"01/04/2016","01:00:00",59,1,0,0
2026352035,"01/04/2016","02:00:00",60,0,0,0
2026352035,"01/04/2016","03:00:00",60,0,0,0
2026352035,"01/04/2016","04:00:00",60,0,0,0
2026352035,"01/04/2016","05:00:00",60,0,0,0
2026352035,"01/04/2016","06:00:00",44,16,0,0
2026352035,"01/04/2016","07:00:00",53,7,0,0
2026352035,"01/04/2016","08:00:00",59,1,0,0
2026352035,"01/04/2016","09:00:00",56,4,0,0
2026352035,"01/04/2016","10:00:00",51,9,0,0
2026352035,"01/04/2016","11:00:00",51,9,0,0
2026352035,"01/04/2016","12:00:00",48,12,0,0
2026352035,"01/04/2016","13:00:00",45,15,0,0
2026352035,"01/04/2016","14:00:00",56,4,0,0
2026352035,"01/04/2016","15:00:00",49,11,0,0
2026352035,"01/04/2016","16:00:00",53,7,0,0
2026352035,"01/04/2016","17:00:00",45,15,0,0
2026352035,"01/04/2016","18:00:00",38,22,0,0
2026352035,"01/04/2016","19:00:00",45,15,0,0
2026352035,"01/04/2016","20:00:00",53,7,0,0
2026352035,"01/04/2016","21:00:00",53,7,0,0
2026352035,"01/04/2016","22:00:00",57,3,0,0
2026352035,"01/04/2016","23:00:00",59,1,0,0
2026352035,"01/05/2016","00:00:00",60,0,0,0
2026352035,"01/05/2016","01:00:00",60,0,0,0
2026352035,"01/05/2016","02:00:00",60,0,0,0
2026352035,"01/05/2016","03:00:00",60,0,0,0
2026352035,"01/05/2016","04:00:00",60,0,0,0
2026352035,"01/05/2016","05:00:00",60,0,0,0
2026352035,"01/05/2016","06:00:00",42,18,0,0
2026352035,"01/05/2016","07:00:00",44,16,0,0
2026352035,"01/05/2016","08:00:00",47,13,0,0
2026352035,"01/05/2016","09:00:00",50,10,0,0
2026352035,"01/05/2016","10:00:00",30,30,0,0
2026352035,"01/05/2016","11:00:00",49,11,0,0
2026352035,"01/05/2016","12:00:00",48,12,0,0
2026352035,"01/05/2016","13:00:00",52,8,0,0
2026352035,"01/05/2016","14:00:00",46,14,0,0
2026352035,"01/05/2016","15:00:00",54,6,0,0
2026352035,"01/05/2016","16:00:00",53,7,0,0
2026352035,"01/05/2016","17:00:00",53,7,0,0
2026352035,"01/05/2016","18:00:00",51,9,0,0
2026352035,"01/05/2016","19:00:00",48,12,0,0
2026352035,"01/05/2016","20:00:00",50,10,0,0
2026352035,"01/05/2016","21:00:00",55,5,0,0
2026352035,"01/05/2016","22:00:00",59,1,0,0
2026352035,"01/05/2016","23:00:00",58,2,0,0
2026352035,"02/04/2016","00:00:00",60,0,0,0
2026352035,"02/04/2016","01:00:00",60,0,0,0
2026352035,"02/04/2016","02:00:00",60,0,0,0
2026352035,"02/04/2016","03:00:00",60,0,0,0
2026352035,"02/04/2016","04:00:00",57,3,0,0
2026352035,"02/04/2016","05:00:00",60,0,0,0
2026352035,"02/04/2016","06:00:00",60,0,0,0
2026352035,"02/04/2016","07:00:00",45,15,0,0
2026352035,"02/04/2016","08:00:00",58,2,0,0
2026352035,"02/04/2016","09:00:00",60,0,0,0
2026352035,"02/04/2016","10:00:00",60,0,0,0
2026352035,"02/04/2016","11:00:00",60,0,0,0
2026352035,"02/04/2016","12:00:00",60,0,0,0
2026352035,"02/04/2016","13:00:00",60,0,0,0
2026352035,"02/04/2016","14:00:00",60,0,0,0
2026352035,"02/04/2016","15:00:00",60,0,0,0
2026352035,"02/04/2016","16:00:00",60,0,0,0
2026352035,"02/04/2016","17:00:00",55,5,0,0
2026352035,"02/04/2016","18:00:00",48,12,0,0
2026352035,"02/04/2016","19:00:00",47,13,0,0
2026352035,"02/04/2016","20:00:00",52,8,0,0
2026352035,"02/04/2016","21:00:00",51,9,0,0
2026352035,"02/04/2016","22:00:00",58,2,0,0
2026352035,"02/04/2016","23:00:00",60,0,0,0
2026352035,"02/05/2016","00:00:00",60,0,0,0
2026352035,"02/05/2016","01:00:00",60,0,0,0
2026352035,"02/05/2016","02:00:00",60,0,0,0
2026352035,"02/05/2016","03:00:00",60,0,0,0
2026352035,"02/05/2016","04:00:00",59,1,0,0
2026352035,"02/05/2016","05:00:00",60,0,0,0
2026352035,"02/05/2016","06:00:00",42,18,0,0
2026352035,"02/05/2016","07:00:00",52,8,0,0
2026352035,"02/05/2016","08:00:00",54,6,0,0
2026352035,"02/05/2016","09:00:00",49,11,0,0
2026352035,"02/05/2016","10:00:00",52,8,0,0
2026352035,"02/05/2016","11:00:00",44,16,0,0
2026352035,"02/05/2016","12:00:00",40,20,0,0
2026352035,"02/05/2016","13:00:00",31,29,0,0
2026352035,"02/05/2016","14:00:00",29,31,0,0
2026352035,"02/05/2016","15:00:00",39,21,0,0
2026352035,"02/05/2016","16:00:00",23,37,0,0
2026352035,"02/05/2016","17:00:00",24,36,0,0
2026352035,"02/05/2016","18:00:00",23,37,0,0
2026352035,"02/05/2016","19:00:00",50,10,0,0
2026352035,"02/05/2016","20:00:00",28,32,0,0
2026352035,"02/05/2016","21:00:00",32,28,0,0
2026352035,"02/05/2016","22:00:00",54,6,0,0
2026352035,"02/05/2016","23:00:00",60,0,0,0
2026352035,"03/04/2016","00:00:00",60,0,0,0
